RegularSeasonGamesAsHitter,RegularSeasonOBP,RegularSeasonSLG,RegularSeasonStolenBases,RegularSeasonGamesPitched,RegularSeasonERA,RegularSeasonShutouts,RegularSeasonSaves,RegularSeasonWHIP,RegularSeasonKPer9,PostSeasonGamesAsHitter,PostSeasonOBP,PostSeasonSLG,PostSeasonStolenBases,PostSeasonGamesPitched,PostSeasonERA,PostSeasonShutouts,PostSeasonSaves,PostSeasonWHIP,PostSeasonKPer9,AllStarAppearances,PitchingTripleCrowns,TripleCrowns,MVPs,RookieOfTheYears,WorldSeriesMVPs,CyYoungAwards,GoldGloves,AllStarGameMVPs,NLCSMVPs,ALCSMVPs,Label
657,0.2698515,0.30945945,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,0,0,0,546,3.4532373,0,115,1.3872902,6.820144,0,0,0,0,8,1.7419355,0,2,1.3548386,5.225806,0,0,0,0,0,0,0,0,0,0,0,0
2023,0.34420922,0.4709605,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
73,0.1978022,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0,0,0,376,4.916842,0,3,1.5221053,6.366316,0,0,0,0,4,18,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,0.36745805,0.46661,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,3,17.052631,0,0,3,1.4210527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,3,0,0,0.6666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0.3299748,0.38268158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0.31754032,0.3995633,14,1,4.5,0,0,1.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.25,0.18987341,0,68,3.7775228,0,7,1.3486238,2.4151375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0.28938156,0.3438287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,83,4.2277584,0,1,1.4946619,8.455517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0.2777778,0.30548927,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0.35915494,0.35892117,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,0.3438786,0.3702422,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,0.2559952,0.29356652,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.18292683,0.18292683,0,1,4.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.15151516,0.125,0,32,3.722513,1,0,1.4293194,3.0628273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0.27770534,0.25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.30769232,0.25,0,4,7.1470594,0,0,1.9411765,1.1911765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,4,10.125,0,0,2.15625,5.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0.2594312,0.27462122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0.3,0.22222222,0,140,4.532196,2,0,1.443038,5.394056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0.13333334,0.071428575,0,232,4.020817,1,13,1.3114492,6.182546,0,0,0,0,11,0.49090907,0,1,0.6545454,5.890909,0,0,0,0,0,0,0,0,0,0,0,0
8,0.52380955,0.47058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.32142857,0.33962265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.317757,0.1978022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,387,4.064516,0,4,1.4565756,7.5707197,0,0,0,0,2,4.5,0,0,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0
66,0.36283186,0.33990148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.3027523,0.34343433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0.21212122,0.21212122,0,258,4.3089094,4,0,1.3980017,7.52373,0,0,0,0,10,1.5428572,0,0,1.3714286,8.485715,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,8,5.837838,0,0,1.581081,5.1081085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,8,6,0,1,1.904762,1.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0.19615385,0.16666667,1,399,4.146292,15,20,1.5148516,4.446353,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,80,6.1276593,0,5,1.6914893,8.138298,0,0,0,0,3,0,0,0,0.8571429,5.785714,0,0,0,0,0,0,0,0,0,0,0,0
129,0.2742475,0.2893773,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,15,7.7884617,0,0,1.846154,4.673077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.3164557,0.41558442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0.25429553,0.26997578,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0.28880867,0.29182878,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,219,3.6753926,0,2,1.2031413,6.1068063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,11,5.321168,0,0,1.620438,6.89781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,70,4.6465116,0,0,1.3116279,10.548838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0.30347735,0.38584474,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0.22539063,0.22999598,8,578,2.8890307,19,3,1.2355908,2.4804628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0.27242708,0.27137768,20,635,2.132966,79,28,1.0588481,4.710222,0,0,0,0,11,0.9737705,4,0,0.83606553,4.2491803,0,2,0,0,0,0,0,0,0,0,0,1
2391,0.37605563,0.5094295,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1
94,0.18128654,0.14814815,0,93,4.0797668,1,0,1.348249,4.394942,0,0,0,0,3,3.2142856,0,0,0.92857146,8.357143,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,3,4.909091,0,2,2,1.6363637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.33944955,0.3030303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0.2706767,0.35699797,7,2,7.714286,0,0,2.5714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,0.29275224,0.34408048,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
306,0.28824627,0.35889572,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0.375,0.5,0,324,4.247431,0,10,1.4442688,6.403162,0,0,0,0,7,3,0,0,1.3333334,9,0,0,0,0,0,0,0,0,0,0,0,0
362,0.083333336,0,0,362,3.8246555,0,16,1.3093415,7.3805513,0,0,0,0,3,0,0,0,2.4,21.6,0,0,0,0,0,0,0,0,0,0,0,0
11,0.16666667,0.16666667,0,11,7.137931,0,0,1.6551723,6.2068963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,45,4.8435116,0,1,1.6145039,4.5343513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,0.25370282,0.30596235,9,2,9,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.36792454,0.30769232,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.11764706,0.0625,0,31,5.9268293,0,1,1.5975611,4.609756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.14285715,0.14285715,0,15,6.75,0,0,1.8863636,6.954545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0.21487603,0.25641027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0.23,0.13605443,0,361,3.1802793,30,3,1.2331781,5.7740164,0,0,0,0,4,1.4025974,1,0,0.7792208,7.012987,2,0,0,0,1,0,0,0,1,0,0,0
14,0.26666668,0.2857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0.2784314,0.30991736,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0.31182182,0.37507787,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.33333334,0.33333334,0,25,5.7375,0,0,1.7624999,7.0874996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.16666667,0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0.21052632,0.1891892,0,158,4.4525514,0,1,1.4019401,8.199072,0,0,0,0,7,4.7943926,0,0,1.5700934,8.327103,0,0,0,0,0,0,0,0,0,0,0,0
1236,0.36016613,0.46172896,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
630,0.3209729,0.38010424,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0.19503546,0.18382353,2,138,3.368338,9,4,1.3939992,2.7074614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,9,0,0,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.14634146,0.17073171,0,29,2.3633952,0,0,1.2175066,3.2228117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.46666667,0.53333336,0,8,6,0,0,1.6000001,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.6,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.2,0.2,0,28,4.3448277,0,0,1.3275862,2.4827585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,0.3637699,0.43850568,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1281,0.3318853,0.4053132,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,3,3.6000001,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0.12,0.24,0,230,4.543092,0,1,1.4692202,6.4637485,0,0,0,0,1,40.5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,203,3.7210085,0,0,1.4117647,5.2638655,0,0,0,0,3,6,0,0,1.3333334,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.2993197,0.33802816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,5,3.24,0,0,1.56,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0.34752747,0.3499246,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0.26933703,0.28115943,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,0.358329,0.47136942,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,9,0,0,0,0
8,0,0,0,8,2.511628,0,0,1.7441859,3.767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0.277666,0.27272728,34,58,3.83356,5,1,1.4245924,2.4211957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.3263158,0.31764707,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0.3017857,0.30237153,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.2857143,0.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.27906978,0.3253012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.12280702,0.0990991,0,66,4.4112678,1,0,1.4704225,3.2704227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0.125,0.125,0,272,4.762668,0,0,1.4336113,7.9493265,0,0,0,0,7,3.375,0,0,0.9375,11.8125,0,0,0,0,0,0,0,0,0,0,0,0
379,0.30893433,0.40487805,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.2,0.11111111,0,17,5.769231,0,0,1.6153847,3.923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.25,0.26086956,0,25,4.0596657,1,0,1.4606205,6.8305492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.2857143,0.35714287,0,6,2.271028,0,0,1.2336448,8.579439,0,0,0,0,3,3.6818182,0,0,1.4318181,7.9772725,0,0,0,0,0,0,0,0,0,0,0,0
304,0.33333334,0.31207597,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.1875,0.14754099,0,23,4.4055943,1,0,1.5944055,1.4475524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,0.3941337,0.45069125,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,3,0,0,0,0
410,0.3360864,0.3321221,44,188,4.4289036,4,1,1.5195167,2.170539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.2631579,0.39473686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0.20833333,0.1641791,0,53,2.9868996,3,4,1.2751092,2.8296943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.33333334,0.33333334,0,36,6.1926603,0,1,1.8027524,1.7339449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.1764706,0.1764706,0,7,9.627907,0,0,2.0232558,1.255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,113,4.955696,0,0,1.3670886,7.0063295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,22,8.865671,0,0,2.0597014,7.2537317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.2413793,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,3,4.6285715,0,0,1.5428572,8.485715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0.2982456,0.30528846,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0.1875,0.071428575,0,79,4.374302,0,2,1.4916202,7.0139666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,43,7.275449,0,0,1.8323354,3.3952096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,2,3,0,0,0.6666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,0.29292405,0.25936684,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,0.13953489,0.075,0,21,4.1594596,1,1,1.5081081,2.5540543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,0.36031747,0.4505393,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110,0.29411766,0.32967034,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0.30285236,0.39924315,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.06666667,0.06666667,0,16,5.7966104,0,0,1.576271,4.1186438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,0.35969546,0.4393244,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
574,0.29888085,0.42063493,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,0.3125,0.36585367,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,0.35708228,0.3919903,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1252,0.3182266,0.37547684,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161,0.11111111,0.07692308,0,161,5.1629667,3,0,1.4500505,5.6397576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,0.31892574,0.39772728,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,0.3227283,0.40983203,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0.26875,0.28590426,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.2857143,0.2857143,0,22,4.3085103,0,1,1.3085107,4.8829784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0.23443983,0.25165564,0,245,2.9579537,12,6,1.2333567,3.039944,0,0,0,0,3,2.1891892,0,0,1.5405405,5.1081085,0,0,0,0,0,0,0,0,0,0,0,0
11,0.33333334,0.3448276,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0.30283913,0.26642334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0.22088353,0.22649573,0,410,3.8768935,7,19,1.4478345,4.40687,0,0,0,0,2,11.571428,0,0,2.5714285,7.714286,0,0,0,0,0,0,0,0,0,0,0,0
556,0.30737704,0.31761625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,0.3126675,0.45932448,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
12,0.20512821,0.21621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,0.31814805,0.37124288,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0.2760181,0.32792208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.22222222,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,0.33193174,0.34836745,18,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0.31343284,0.3279124,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0.29213482,0.275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,0.35412475,0.33679458,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
536,0.18032786,0.14956012,0,535,3.4565215,24,12,1.2479024,6.04119,0,0,0,0,6,3.661017,0,0,1.118644,6.864407,0,0,0,0,0,0,0,0,0,0,0,0
160,0.21428572,0.24208567,12,150,3.9064748,3,0,1.403677,3.3741007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,5,10.607142,0,0,2.0357141,4.821429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,0.31255412,0.35023043,1,490,2.9162621,29,31,1.206752,2.5677404,0,0,0,0,8,2.354651,1,1,0.9593023,2.6686046,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,0,25,5.5479455,0,1,1.8493149,4.0684934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0.33333334,0.33333334,0,206,5.0461383,6,0,1.4633901,4.6218653,0,0,0,0,3,4.764706,0,0,1.3529412,2.1176472,1,0,0,0,0,0,0,0,0,0,0,0
76,0.30821916,0.34558824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,0.38389423,0.5574855,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,1,0,0,12,2,0,0,1
58,0,0,0,58,5.1081085,0,0,1.4594595,8.64449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.28235295,0.278481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,0.29944524,0.36724693,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,1
138,0.1764706,0.1764706,0,138,4.6649213,0,1,1.5366492,5.4895287,0,0,0,0,3,0,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0
207,0.3327338,0.40236688,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,0.35899565,0.38457808,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,8,20.769232,0,0,3.2307694,8.307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,6,3.724138,0,0,1.2413794,3.724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0.18867925,0.30769232,0,83,5.6892858,0,5,1.7035714,2.1214287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0.3171521,0.23880596,18,1,9,0,0,2.6666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,0.3219178,0.31053558,262,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.25,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,0.28720626,0.30827585,32,17,5.320588,0,0,1.6235294,1.667647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0.16666667,0.16666667,0,133,4.163454,0,1,1.3970702,7.973015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0.14761905,0.15196079,0,112,4.0283422,6,0,1.3909091,5.0679145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0.31558937,0.3195021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,15,5.982036,0,0,1.724551,4.3652697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
